"tot_ext","pers_basals","pers_night","pers_cresp","pers_day","basal_bioms","night_biom","cresp_biom","day_biom","x","light","temperature","light.effect","S","replicate","connectance"
0.216666666666667,0.2,0.0833333333333333,0.0909090909090909,0.411764705882353,4.06624746376446,0.0531585281890765,0.127166876939474,0.531907343442328,0.35,0.35,20,"N.D",1,86,0.251111111111111
0.216666666666667,0.2,0.0833333333333333,0.0909090909090909,0.411764705882353,4.07407909438175,0.0671849958903101,0.117446799620843,0.521694825011589,0.4,0.4,20,"N.D",1,86,0.251111111111111
0.216666666666667,0.2,0.0833333333333333,0.0909090909090909,0.411764705882353,4.08225887530995,0.0803587740875948,0.108140303634626,0.511271691902245,0.45,0.45,20,"N.D",1,86,0.251111111111111
0.233333333333333,0.2,0.166666666666667,0.0909090909090909,0.411764705882353,4.0926963975542,0.0933373114751058,0.0987486250934099,0.500071292993952,0.5,0.5,20,"N.D",1,86,0.251111111111111
0.433333333333333,0.35,0.466666666666667,0.555555555555556,0.4375,7.71434365232234,1.00084155912872,0.555395922867553,0.727182550659026,0,0,15,"N",1,87,0.252777777777778
0.416666666666667,0.3,0.466666666666667,0.555555555555556,0.4375,7.66668847420773,1.04519531486849,0.549624679334478,0.736189359464257,0.05,0.05,15,"N",1,87,0.252777777777778
0.333333333333333,0.1,0.4,0.444444444444444,0.5,5.02669546218958,0.886466920360817,0.134340674966553,0.927426089426727,0.1,0.1,15,"N",1,87,0.252777777777778
0.45,0.45,0.4,0.444444444444444,0.5,5.14450298290714,0.739726241705573,0.160905485812278,0.773881481461044,0.15,0.15,15,"N",1,87,0.252777777777778
0.466666666666667,0.45,0.4,0.555555555555556,0.5,5.11418420991351,0.723437359414405,0.188745478919742,0.768537392090225,0.2,0.2,15,"N",1,87,0.252777777777778
0.466666666666667,0.45,0.4,0.555555555555556,0.5,5.0914714770248,0.71168707138845,0.213765422358773,0.773562702647361,0.25,0.25,15,"N",1,87,0.252777777777778
0.466666666666667,0.45,0.4,0.555555555555556,0.5,5.06722320061199,0.700769923187473,0.236136264180809,0.78688566910058,0.3,0.3,15,"N",1,87,0.252777777777778
0.466666666666667,0.45,0.4,0.555555555555556,0.5,5.04082421718775,0.691708536761126,0.254180972648234,0.809432917527822,0.35,0.35,15,"N",1,87,0.252777777777778
